Data,SIH_Sul_I_Old,SIH_Sul_J_Old,SIH_Sul_I_Kid,SIH_Sul_J_Kid,SIH_GV_I_Old,SIH_GV_J_Old,SIH_GV_I_Kid,SIH_GV_J_Kid,pm25.gv,pm10.gv,so2.gv,no2.gv,co.gv,o3.gv,co.sul,o3.sul,no2.sul,so2.sul,pm10.sul,pm25.sul
18/01/2016,1,0,0,0,15,2,1,6,7.458333333,14.48108805,4.395,9.182916667,396.6457292,23.84822917,244.6360322,31.23541667,1.941381341,8.497559524,7.621541667,2.158931128
19/01/2016,1,1,0,3,7,4,0,9,12.60416667,30.2645202,6.866944444,11.98041667,471.7973958,21.824375,249.3863542,28.16916667,2.012618577,8.669398148,13.937814,3.09388834
20/01/2016,1,0,1,0,9,4,2,1,8.826086957,21.44930904,5.542777778,15.21916667,519.5713542,16.60645833,344.3320833,28.41041667,4.159338121,9.948816425,13.25370103,3.362760989
21/01/2016,1,0,0,0,9,3,0,3,9.770833333,23.71135266,5.552424242,13.44166667,454.2359564,20.46830163,348.7738542,20.44833333,9.249166667,5.872166667,17.20713988,4.610996377
22/01/2016,2,0,1,0,9,3,0,2,9.208333333,27.21135266,4.721111111,11.71666667,458.7047917,20.6659375,310.6776042,26.725,8.874763768,6.508083333,9.967901786,3.527340909
23/01/2016,2,0,0,0,5,4,0,2,8.583333333,16.42214912,5.198019006,8.8425,363.0577467,22.58317982,271.6267663,26.25458333,5.776431159,4.481046196,12.92364583,3.216706604
24/01/2016,0,0,0,0,10,1,2,1,9.770833333,23.2826087,3.888958333,8.040833333,322.4093056,31.72111111,249.1677083,39.0525,2.227957557,4.086050725,16.66625,3.477332428
25/01/2016,2,0,0,0,5,5,0,7,12.25595238,26.82173913,5.51375,11.66875,541.2616969,16.81138889,365.7596875,26.82958333,4.782894928,5.736089545,13.91114583,4.0396875
26/01/2016,0,0,0,1,15,5,0,5,9.3125,25.03508772,6.164791667,7.210416667,402.17875,21.83319444,405.6007689,24.08791667,6.07011087,7.120247283,27.4132337,6.606672019
27/01/2016,2,0,0,0,11,1,2,1,10.64583333,34.81405229,8.585833333,6.999166667,348.0136111,25.41930556,387.3557292,20.70125,9.329666667,5.783967803,29.4460322,7.264270833
28/01/2016,0,0,0,0,8,4,0,1,10.22916667,34.09225406,5.908305556,9.036666667,347.0642708,22.45116667,343.8473438,23.85083333,5.123550725,5.443177083,24.93822917,5.561020833
29/01/2016,0,0,0,3,8,2,0,4,9.479166667,29.9593254,7.770694444,7.602916667,427.0535417,18.42854167,344.1907576,19.80842105,4.340181159,7.010833333,18.13375,4.69
30/01/2016,0,0,0,0,2,2,1,1,7.958333333,25.6035628,6.144722222,6.954583333,345.9747917,20.6765625,322.4413542,26.10083333,4.778333333,7.816281703,17.29041667,3.628541667
31/01/2016,0,0,0,0,3,0,1,3,6.354166667,16.76874726,5.925694444,5.702083333,295.0586458,19.9659375,270.6073264,27.175,3.406571429,5.496235119,13.09135417,2.779479167
01/02/2016,1,0,0,0,23,8,1,6,6.979166667,27.55555556,7.312361111,7.165833333,446.1489583,17.73875,297.4087772,18.10411765,4.250856061,5.975416667,15.8152381,3.595520833
02/02/2016,1,0,0,2,15,3,0,4,7.020833333,31.25513285,8.267070707,7.6175,489.0831522,16.7561096,283.7592708,20.47916667,5.001333333,6.3245625,17.8419067,4.223333333
03/02/2016,0,0,0,0,12,2,0,2,8.3125,30.84683402,7.515972222,8.077916667,464.54125,16.8940625,338.7617708,19.76125,5.127530702,6.230520833,21.52223732,5.218893939
04/02/2016,1,1,0,2,13,7,0,5,5.875,26.66757246,6.037058081,8.600416667,454.6736232,18.64083457,329.1539583,20.23875,5.345,5.82910636,17.6708125,5.121041667
05/02/2016,1,0,0,0,8,0,0,3,6.583333333,23.93205009,4.979166667,8.775416667,435.4307292,20.83635417,298.6683333,22.47125,5.176833333,6.101875,19.72833333,4.097395833
06/02/2016,0,0,0,0,8,1,0,6,6.270833333,20.1487013,6.3225,5.712083333,331.3446875,18.50791667,321.568125,21.55125,5.27,5.941354167,21.6203125,4.5896875
07/02/2016,1,0,0,0,8,5,0,1,6.94384058,22.88793719,7.89125,4.425,300.9696875,20.47333333,301.8821875,17.43916667,5.499166667,5.504333333,25.96279762,4.457604167
08/02/2016,0,0,0,0,6,5,1,2,5.5,22.72339074,5.420833333,5.164583333,290.0128125,21.68458333,276.91375,19.30416667,6.441427536,8.683333333,23.7996875,4.642113742
09/02/2016,0,0,0,0,12,2,0,0,8.75,19.53254484,7.589305556,5.5525,291.8340625,20.551875,356.2924366,20.89625,6.981713768,6.784895833,21.40338068,4.285580534
10/02/2016,0,1,0,0,9,2,0,2,12.125,33.09934191,11.02972222,9.59,352.4505208,26.88791667,444.8953274,27.26583333,11.04083658,8.720367063,23.37779356,5.885328947
11/02/2016,0,1,0,0,9,1,0,4,21.775,41.46938776,11.05208333,19.03166667,413.3182292,49.9509375,368.0437726,57.48791667,8.338644269,7.990944225,35.9825,11.98874053
12/02/2016,1,1,0,1,15,3,0,4,15.41666667,32.59428916,6.726111111,22.36958333,551.3778535,37.17416667,337.153125,48.97,3.529688406,6.347395833,20.13680642,5.261666667
13/02/2016,1,0,0,0,2,2,0,1,12.85416667,31.06214877,3.854444444,14.71583333,377.8377778,32.55239583,270.8996875,32.04541667,4.091808081,7.134409722,25.0137183,5.546145833
14/02/2016,0,0,0,1,6,3,0,1,9.270833333,23.70012181,8.911805556,6.825416667,351.2052778,28.37260417,350.1160417,33.17583333,7.295972222,6.741776872,24.52553571,7.003125
15/02/2016,0,1,0,0,11,7,0,4,9.8125,35.3485319,9.387638889,8.823333333,440.56125,30.18229167,350.0527083,33.47625,8.912333333,7.782404891,29.74122736,7.561354167
16/02/2016,4,0,0,0,13,4,0,7,18.26086957,42.26268116,9.760972222,10.32083333,586.4120833,25.23947917,389.0955299,43.65086957,8.238812802,9.107423007,36.5410889,10.73543561
17/02/2016,2,0,0,0,12,5,0,1,16.87202381,40.54675291,10.30055556,9.115416667,460.2354167,30.2515625,420.1991621,28.37304348,11.92525,9.115271739,33.14046045,11.38287961
18/02/2016,1,0,0,0,14,7,0,4,12.20833333,34.79608571,7.507474747,10.82541667,475.5615404,26.56376894,367.20983,35.1275,9.237333333,5.648805254,24.31977774,7.277708333
19/02/2016,0,0,0,0,4,8,0,6,10.75,32.2646348,9.277777778,8.45125,429.2361875,17.728125,314.2025,17.3675,7.453,8.514176282,20.32756793,5.819242424
20/02/2016,0,0,0,1,7,6,0,3,9.979166667,29.40150843,9.218472222,6.385833333,310.0404167,21.6465625,329.5198958,20.15086957,7.855311594,7.161555349,25.49334239,7.366071429
21/02/2016,1,0,0,1,8,3,0,1,8.9375,25.90016234,7.365694444,5.634166667,253.9159375,22.87197917,310.4722917,20.68863636,5.40225,6.041279762,22.09052083,5.377083333
22/02/2016,1,0,0,0,16,5,0,8,8.979166667,25.34722222,6.490277778,9.174545455,441.8772917,19.24541667,358.7320536,21.43086957,6.232416667,5.957708333,20.58629167,4.846479167
23/02/2016,0,0,0,1,10,3,0,8,7.895833333,23.86388686,3.906805556,9.076666667,437.2035417,16.84645833,347.360625,17.6,5.898613409,5.835492638,21.91541667,5.651193182
24/02/2016,0,2,0,0,15,2,0,5,7.875,22.33876812,6.453472222,9.32375,435.5061458,16.57166667,408.0767105,17.74208333,5.586329051,4.678626894,18.29154891,5.497083333
25/02/2016,0,0,0,1,13,3,1,2,8.104166667,26.33893281,6.065972222,7.125833333,384.3130208,17.52447917,378.2446389,18.33958333,6.861698322,8.3134375,20.48369063,5.799287067
26/02/2016,0,0,0,0,11,2,0,2,10.52083333,32.77432712,8.473870773,7.135,369.9795562,16.75822464,371.4514522,19.74083333,8.755141304,7.546009964,26.77202381,7.713020833
27/02/2016,0,0,0,2,8,2,1,3,11.02083333,33.50703463,11.32347222,5.507083333,304.0441667,18.40072917,274.9109375,23.0875,7.6355,9.8203125,25.38449109,6.005
28/02/2016,0,0,1,0,5,5,0,3,9.0625,24.33834586,10.79486111,4.665,263.1661458,21.44260417,282.9879167,20.45041667,7.76325,5.517068452,23.77484101,5.298854167
29/02/2016,3,0,0,0,8,2,0,11,9.833333333,34.4957483,10.43675121,8.11875,477.7861821,17.87224185,318.3144167,31.00833333,7.102833663,6.886997694,26.11177083,6.575265152
01/03/2016,0,0,1,2,28,8,0,10,10.32954545,31.35869565,14.66243687,8.467916667,388.1493116,32.81260417,273.9942045,38.3725,2.809060606,6.214479167,19.41510417,3.68388587
02/03/2016,0,0,0,0,21,8,0,5,9.229166667,26.03549784,7.889861111,11.57833333,419.8797917,30.46738678,296.87125,28.02541667,4.330340909,6.343125,17.9987376,3.51375
03/03/2016,2,0,0,0,17,5,0,12,10.375,28.33203463,6.458055556,8.682083333,441.1058333,20.600625,360.3226042,20.77166667,6.2468,7.251025641,21.34828125,6.889583333
04/03/2016,1,0,0,3,17,5,0,8,12.29619565,38.59882945,7.381708937,10.00541667,462.2909375,27.23010417,315.0187202,32.44888889,5.333586611,9.12327381,18.38243918,10.20701389
05/03/2016,1,0,0,0,12,4,0,5,12.875,23.2957841,8.271388889,8.95625,388.1913542,25.5825,395.2153373,,7.416141304,8.074451032,19.89297554,8.412539683
06/03/2016,1,0,0,0,6,2,0,4,13.27083333,25.5719697,8.492361111,6.979166667,355.5516667,22.35291667,471.5597222,,7.67375,7.324027778,24.18223855,12.50986111
07/03/2016,0,0,0,3,11,2,1,11,8.4375,22.25993555,8.024722222,11.04333333,437.8169034,21.84104167,280.8568601,19.74125,5.561118659,6.061491546,18.49120833,4.085833333
08/03/2016,2,0,0,1,8,4,0,11,7.332427536,21.6876294,7.219305556,11.12916667,481.7275679,19.7509375,318.7522917,18.47291667,10.16954167,6.325069444,21.32480978,3.888645833
09/03/2016,2,1,0,0,22,2,1,7,8.666666667,22.89404762,5.956388889,9.156666667,448.8627083,18.28739583,346.5798958,19.3905,9.949916667,6.138055556,20.56745924,4.534166667
10/03/2016,1,1,0,2,16,7,1,11,10.875,28.39621369,5.544015152,8.61375,444.6355422,21.36222538,303.62625,19.105,8.46425,5.890138889,23.77489336,6.653958333
11/03/2016,0,0,0,0,19,8,1,6,10.75,30.42251553,12.61958333,8.486666667,442.6644158,19.1871875,341.38125,24.95043478,7.127376812,9.1889375,23.50368659,6.723125
12/03/2016,1,0,0,1,5,4,0,3,9.604166667,27.41071429,10.02597222,6.76,377.9852083,24.1559375,319.355625,24.73913043,8.441,9.033125,25.50197917,6.925104167
13/03/2016,1,0,0,0,6,3,0,2,10.91666667,25.20238095,16.05388889,7.956666667,375.9301042,40.534375,315.066875,42.05666667,2.889666667,7.141875,14.6659375,3.875402961
14/03/2016,1,2,0,3,16,5,0,6,19.96146245,32.55530303,8.654116162,13.02458333,485.1110133,28.88433712,330.9983333,34.76666667,3.323644958,7.250716912,17.37156768,4.871150794
15/03/2016,0,0,0,2,17,1,1,7,27.75,25.97705314,13.5,12.74875,416.2926042,20.4775,294.4592708,24.89333333,3.528716874,6.28280303,13.15861174,3.380729167
16/03/2016,1,0,0,1,11,1,0,9,10.375,20.16160899,8.391527778,10.12958333,414.925,18.065,345.8809828,22.99416667,3.093351449,4.6771875,11.01482008,2.397410714
17/03/2016,1,0,0,0,18,7,0,4,10.28985507,20.51837474,6.928611111,10.69458333,413.2951993,19.76989583,303.3509375,23.04041667,3.933858696,3.85763587,11.54506567,2.129871324
18/03/2016,0,0,0,3,13,5,1,6,10.02083333,21.12697292,8.290277778,14.50541667,494.2144792,16.8471875,273.378125,22.61625,3.728027778,6.628462753,9.568145998,2.3878125
19/03/2016,0,0,0,1,3,2,0,7,14.19112319,25.05759458,10.85291667,9.99875,414.9279167,24.90291667,327.0238542,28.65958333,4.653833333,5.943645833,15.41479167,3.139895833
20/03/2016,0,0,0,1,7,6,0,7,8.270833333,13.18504141,5.718472222,8.021666667,284.0313542,26.92958333,282.9620833,28.46208333,3.064014753,2.959087719,12.29028409,2.242884964
21/03/2016,1,0,0,0,15,3,0,10,14.3125,20.63302277,6.210766908,12.29363636,471.9213859,22.41818841,239.6264583,25.26416667,4.007153846,4.932200855,12.84932765,2.952121212
22/03/2016,0,0,0,2,8,3,2,16,6.25,20.03705038,7.066527778,10.52541667,450.054375,22.05552083,237.4732455,29.08772727,6.430285714,5.811856884,14.34239583,3.0725
23/03/2016,2,0,0,1,16,3,0,12,7.916666667,24.75776398,9.762828283,9.685416667,411.6237228,21.08068841,314.4961911,26.30130435,7.597351449,7.225864401,22.32291667,5.403300439
24/03/2016,1,0,0,0,15,3,0,7,13.4365942,30.0297619,9.412349034,15.02833333,450.3774811,40.97916667,336.2614583,46.32416667,5.432820111,6.193360119,19.47645833,7.464288949
25/03/2016,0,1,0,0,4,7,0,8,11.47916667,21.3511535,6.134861111,9.177916667,335.520625,24.8746875,348.8619792,27.50541667,6.163522727,8.210714286,19.87950758,4.6225
26/03/2016,1,0,0,2,9,3,0,6,7.083333333,17.87896825,6.632083333,6.69,302.8503125,25.99833333,319.978125,20.24083333,6.466384058,11.62342803,19.26028986,4.711666667
27/03/2016,1,0,0,2,9,2,0,4,7.229166667,16.27002165,5.974583333,7.34375,279.5597917,32.38541667,262.4783333,24.55,5.481366667,6.664199561,17.6718433,3.980833333
28/03/2016,2,0,0,3,9,9,1,7,7.9375,22.21954796,6.275277778,9.634166667,418.6646875,23.26209692,244.8028125,18.76111111,5.29607971,7.876111111,18.01458333,3.628541667
29/03/2016,1,0,0,1,12,2,1,16,8.4375,21.95670996,8.011111111,11.11083333,437.1341667,22.53760417,312.4147917,21.71083333,5.515267544,8.0271875,22.95096467,5.012083333
30/03/2016,2,1,0,1,6,5,0,6,8.541666667,21.5010352,8.095694444,10.18583333,459.24625,21.02229167,315.225303,21.01291667,5.195772727,5.36145202,24.8534375,4.994270833
31/03/2016,0,0,0,1,9,5,2,8,7.645833333,21.13895835,7.299444444,9.515833333,408.1959673,18.9771875,389.9627083,14.66541667,7.540181818,5.922994483,23.90002976,7.216291667
01/04/2016,0,1,1,2,17,7,0,7,8.729166667,23.27820911,5.12,12.20416667,498.3053125,17.62697917,403.8458333,21.12833333,7.260543478,8.036614583,26.7880163,8.339118357
02/04/2016,0,0,0,0,12,3,0,8,19.74561404,25.22360248,6.783472222,9.460833333,434.2653125,26.79166667,327.6915625,26.42375,5.263166667,9.69156897,19.71057906,5.352261905
03/04/2016,1,0,0,1,9,4,1,6,10.21590909,16.28571429,5.417638889,12.14458333,344.9077083,38.3859375,305.6365179,34.49,3.356147727,5.709743701,13.87235038,3.434846491
04/04/2016,1,1,0,1,13,6,0,11,8.229166667,20.47463768,3.827083333,12.715,300.2397917,33.878125,337.5703125,31.10875,5.065040404,8.008497807,22.73750947,7.054690989
05/04/2016,1,1,0,1,18,6,0,18,11.5,20.94158197,8.640972222,12.36,484.0294223,31.6709375,309.3039583,36.11625,4.267711792,7.737707922,11.73241575,3.334990602
06/04/2016,0,1,0,2,13,5,0,21,10.88636364,22.07738095,8.641388889,13.49958333,560.6141667,29.09166667,322.6696875,30.265,5.365666667,7.064388587,11.98714962,4.834790431
07/04/2016,1,0,0,0,19,5,0,7,10.93931159,24.19021739,10.26069444,11.69958333,659.3973958,20.56739583,322.0776042,26.07791667,6.358133333,8.3221875,15.64136357,4.742901786
08/04/2016,0,0,0,3,13,3,1,13,8.916666667,27.267507,9.413333333,13.71380952,560.3125,25.6009375,336.9020833,35.95583333,7.058725296,4.781829887,23.26835145,7.5665625
09/04/2016,0,0,0,2,14,6,1,7,15.61363636,29.15489811,9.97375,11.055,634.4225,29.5440625,341.78875,41.59458333,6.18855303,10.2159375,23.58443841,8.179923007
10/04/2016,2,1,0,0,7,3,0,8,7.854166667,16.35416667,6.278194444,7.184583333,323.6876042,29.3840625,367.5328125,27.0625,7.929047101,7.967746377,24.93211051,7.83
11/04/2016,3,2,0,2,11,7,0,15,6.604166667,19.55383023,7.436805556,9.010833333,440.4353125,21.47822917,290.4013542,21.13956522,5.490323671,6.842140399,21.53309083,4.771770833
12/04/2016,1,1,0,3,14,9,0,15,9.5,21.71699134,6.339126984,9.12,502.2908631,14.97604167,332.450625,16.63291667,6.820083333,8.082958333,17.87996377,4.438087121
13/04/2016,3,0,0,3,15,5,0,11,8.291666667,19.35151017,6.84099359,9.414583333,443.1846875,14.35620471,340.988125,17.67125,7.091416667,8.004166667,24.1877808,6.0496875
14/04/2016,2,1,0,3,18,9,1,12,7.0625,15.43152478,6.207638889,9.44875,458.6951042,16.68131944,319.4114583,16.50333333,8.439566667,8.260729167,17.63753994,5.111458333
15/04/2016,1,0,1,6,17,3,0,10,8.12622549,21.20569358,8.17042981,10.83666667,417.5729434,23.44469307,326.2109375,26.12166667,6.864388889,6.23346875,23.07017795,5.367604167
16/04/2016,1,0,0,1,6,3,0,12,7.391304348,17.01669255,5.264791667,8.529583333,421.3463889,18.52916667,302.5917708,20.44916667,6.405271739,8.832915431,17.82557971,5.251979167
17/04/2016,0,0,0,3,7,2,0,3,11.25,14.98511905,6.34375,12.91,377.4958333,18.55680556,304.6265625,16.64916667,4.872358225,5.969955357,15.58058877,4.682875906
18/04/2016,1,1,0,1,9,9,0,13,8.104166667,17.93323878,11.49083333,10.17545455,536.1071715,16.14151442,343.334375,18.94333333,5.438496273,6.438819746,13.74118371,4.4675
19/04/2016,1,1,1,1,10,2,0,15,8.724637681,18.49886128,7.285138889,23.23375,487.5395788,16.95528533,381.8199702,20.91916667,8.205503788,8.42105933,14.8556391,6.503453947
20/04/2016,3,1,0,1,7,4,1,14,8.157608696,20.46695997,6.618293651,16.51583333,498.0190263,17.98519475,350.1235417,19.25333333,8.738427536,11.24303442,23.82413225,5.80692029
21/04/2016,1,0,0,3,15,2,0,15,8.958333333,19.22117794,14.68229167,15.60583333,339.3163542,19.57802083,379.0580208,18.69166667,8.354219697,10.11573822,26.92552083,6.984270833
22/04/2016,2,1,0,1,10,3,0,9,6.8125,15.99362245,8.83,11.2625,339.725625,19.89802083,339.439375,19.4175,7.815343939,9.105492424,25.47989583,6.845
23/04/2016,1,0,0,1,11,2,0,8,7.395833333,16.77196333,11.52895833,14.605,336.01875,30.0940625,267.7907292,27.52,6.627967532,9.363049029,21.89470109,4.3565625
24/04/2016,0,1,0,3,6,5,0,4,7.333333333,16.17833952,12.92375,13.10458333,309.039375,31.74,262.7222917,30.93583333,4.625099708,9.118095238,17.23697917,3.913541667
25/04/2016,2,1,0,2,9,1,1,15,11.4375,27.65801127,15.32041667,16.20125,431.5359375,29.47604167,309.9508333,29.79458333,7.334004978,9.2846875,24.66368912,7.837445652
26/04/2016,2,2,0,2,7,1,0,25,9.208333333,25.08761399,15.11208333,10.06416667,365.7285417,31.09845644,309.2014583,30.71125,6.299738095,9.184027778,27.51506579,7.883626894
27/04/2016,1,0,0,1,21,7,0,15,15.58201581,36.5837333,20.56198413,16.57090909,464.7518268,28.4366399,304.1178598,32.79958333,7.728971476,8.536950758,34.11075129,8.117712862
28/04/2016,0,1,0,3,7,6,0,13,13.97916667,25.01190476,3.831388889,11.75666667,287.6130871,40.22302083,177.3532102,34.17125,3.560218401,5.501297348,18.00735831,3.743497024
29/04/2016,0,0,0,1,6,2,0,6,11.41213768,21.62142857,3.441944444,18.04125,425.1292708,33.75364583,203.0189583,37.11041667,4.144548611,3.363628247,11.81333333,2.1734375
30/04/2016,2,0,0,2,4,1,0,6,11.0625,20.16356108,6.413472222,18.25375,363.5098958,39.05239583,237.1703125,39.81166667,4.33941886,5.856628788,16.30490942,3.602140152
01/05/2016,0,1,0,3,9,4,0,6,10.5625,19.88690476,3.303888889,6.162083333,202.7388542,61.52427083,151.9217708,50.22291667,2.800729167,5.741145833,20.3925,5.880208333
02/05/2016,0,1,0,1,17,8,0,14,13.875,31.31599379,10.92236111,18.7425,427.3584375,39.07760417,197.8321422,45.41583333,3.993876812,5.539583333,23.27673007,5.437468297
03/05/2016,2,0,0,7,11,10,0,17,15.01539855,27.89932712,8.573055556,27.36833333,465.7857292,27.85125,228.0958523,39.91541667,4.730667892,7.486188725,16.58524621,4.095464015
04/05/2016,3,0,0,4,29,2,0,7,18.29891304,35.60660173,8.689861111,29.5475,671.064375,22.9425,297.7792708,40.8,5.568888889,8.073645833,20.2840625,7.140896739
05/05/2016,1,1,0,3,11,4,0,12,15.375,34.47261905,10.91569444,22.20375,490.9942708,40.05166667,282.2924405,51.47166667,4.995766908,6.661354167,23.04041667,6.669791667
06/05/2016,1,1,0,1,12,4,0,14,12.57916667,28.15378788,9.562916667,31.24083333,587.2332292,31.26770833,302.9107292,39.91333333,5.943888889,9.335833333,20.84437953,5.491811594
07/05/2016,0,0,0,4,4,4,0,8,11.625,24.43406863,8.629027778,20.7475,492.9741667,34.81229167,319.630625,41.70875,4.984444444,5.868451087,22.90206439,8.03375
08/05/2016,0,1,0,1,10,5,0,8,11.16666667,20.47222222,7.942083333,14.48916667,336.9597917,44.13104167,294.1127083,43.13125,4.100277778,5.358468137,20.72967803,6.875104167
09/05/2016,2,0,0,7,15,4,1,13,12.3125,25.23080573,7.948611111,17.49916667,438.586875,37.55458333,364.1258827,43.05368421,7.526111111,9.279807117,29.05296131,10.35940241
10/05/2016,0,1,0,0,13,10,0,25,10.89583333,26.32866711,13.80359848,15.16791667,436.3813352,26.68053442,355.4398958,16.52333333,8.047777778,10.28199275,29.43301178,11.64232143
11/05/2016,3,0,0,2,17,2,0,20,19.51515152,30.26515152,14.62833333,19.24333333,434.1113542,48.56076087,349.3665625,51.135,5.588194444,8.64169686,28.72438859,10.94010417
12/05/2016,4,0,0,0,12,6,0,10,35.28947368,36.84859464,8.5225,22.06875,633.71375,46.91916667,298.3728125,47.11583333,3.484861111,8.312361111,21.31086957,6.2425
13/05/2016,0,3,0,4,5,9,1,12,13.41287879,18.4530303,4.597916667,16.72958333,409.2159375,38.04802083,218.8379167,40.40125,3.642777778,7.345138889,13.6100317,2.1153125
14/05/2016,2,0,0,5,10,4,0,3,8.270833333,16.47696687,5.618055556,14.87291667,323.7276042,39.5846875,175.0795833,41.01958333,3.747916667,7.822638889,15.17375,2.466041667
15/05/2016,0,0,0,1,7,5,1,7,10.68931159,16.40424431,9.309583333,18.51083333,366.3286458,33.58708333,219.1816071,35.65708333,5.634722222,5.495555556,12.36746377,2.825643939
16/05/2016,1,1,1,3,7,11,0,22,8.458333333,23.64123377,13.34291667,15.62541667,385.5082156,31.93416667,388.4816667,39.26625,7.965486413,7.09928744,24.35751359,6.5359375
17/05/2016,2,0,0,1,11,6,0,24,19.39583333,33.74621212,15.75736111,27.05708333,529.4522917,41.17802083,337.5301042,47.69666667,6.564859601,8.324234601,29.05683918,9.107083333
18/05/2016,3,0,0,2,16,12,3,15,13.66304348,26.93700593,12.30402778,17.59625,458.7419792,40.35623641,272.9138958,42.84291667,3.185208333,6.0315625,22.82155344,4.929583333
19/05/2016,0,1,0,4,18,2,0,7,11.06521739,19.31310386,4.436237374,16.61333333,401.2873958,37.05625,293.6230208,33.2175,4.332626812,5.140729167,11.15760417,3.260416667
20/05/2016,1,0,0,5,13,4,0,13,13.53532609,24.27415459,9.6775,24.84291667,521.1567708,28.04563859,330.9603125,34.0475,6.057583333,5.212206439,15.20578804,3.946458333
21/05/2016,1,0,0,3,6,5,1,6,14.15036232,23.50479798,5.985277778,27.63791667,513.0882292,20.59479167,361.7709375,27.72583333,5.635615942,3.747916667,17.69158514,4.518532197
22/05/2016,1,2,0,1,12,5,0,5,6.645833333,17.04365079,11.97319444,14.9825,328.9230208,22.360625,394.9345833,22.37916667,9.887166667,8.651046196,18.98156897,6.333958333
23/05/2016,1,0,0,6,14,2,0,20,8.791666667,22.2906746,6.44375,11.76565217,300.0194882,37.4659058,305.0309375,32.39541667,5.306433333,9.081145833,22.35963186,6.594895833
24/05/2016,1,1,0,4,10,4,0,11,11.16666667,27.89182587,4.029166667,12.10875,279.265625,46.67239583,166.9402083,43.64958333,2.282604167,6.541145833,29.42123188,4.7280625
25/05/2016,3,0,0,1,23,5,0,16,12.04166667,27.43472222,4.060138889,19.33416667,357.1739583,38.931875,218.6942708,42.00958333,5.431,5.328645833,26.00304477,5.572380952
26/05/2016,1,0,0,0,8,7,0,10,12.4375,21.93118687,6.025658213,23.25125,370.4907065,37.03482337,234.604375,42.40041667,4.631916667,5.795955616,17.06452899,2.856666667
27/05/2016,2,0,0,0,13,2,0,6,16.32007576,26.79232543,7.324384058,37.78333333,480.8827083,29.45802536,243.5013542,45.22208333,5.058373188,6.24625,18.98120924,5.270520833
28/05/2016,1,0,0,3,9,4,0,6,17.7201087,23.85674682,7.947916667,19.32916667,438.0192708,33.90177083,264.0266667,40.63625,4.857492424,6.502955044,18.26979167,4.041979167
29/05/2016,0,0,0,1,12,4,0,4,9.458333333,20.55459486,5.886509662,18.79541667,393.2319746,30.76740036,312.648125,39.50791667,4.719916667,7.27375,22.58285985,4.988020833
30/05/2016,0,1,0,3,16,4,0,9,14.125,35.08333333,15.04402778,30.02916667,586.8279167,19.26916667,356.20125,36.91083333,6.379310606,7.562182018,27.66214674,7.99625
31/05/2016,0,0,0,2,17,5,0,10,18.66699605,38.66304348,9.280138889,26.25791667,691.171875,19.87989583,407.7801042,50.56291667,6.296783333,5.520520833,32.53619518,12.780625
01/06/2016,1,0,0,5,21,7,0,12,15.25892857,31.79229798,10.34472222,30.3575,592.933125,20.30072917,443.751875,44.72708333,10.05066667,11.64700675,32.65300483,14.32427083
02/06/2016,1,1,0,1,8,1,0,20,15.96195652,30.65416667,10.30958333,28.86416667,562.8411458,15.76989583,428.5788542,37.305,9.685892857,7.666730769,27.71020238,11.46833333
03/06/2016,2,2,0,1,11,5,0,15,17.47463768,31.29166667,7.887777778,28.16416667,632.0529076,29.3225,366.6759375,34.61916667,7.687791667,11.36347222,17.65012319,5.957083333
04/06/2016,0,1,0,2,5,4,0,6,20.32386364,33.8422619,6.770555556,25.55625,491.96,35.31572917,406.6734375,36.72333333,7.0409375,6.44837963,20.78018478,7.634479167
05/06/2016,1,1,0,1,9,5,0,7,24.04891304,40.31646825,15.09791667,23.31208333,554.4727083,27.96666667,430.6501042,45.67041667,7.840083333,8.117,21.47722101,9.364479167
06/06/2016,3,2,0,0,8,9,0,12,20.29166667,47.47035754,13.7,32.02125,577.2867708,26.66645833,512.424375,40.4825,7.686234848,9.146185897,29.05411364,14.39516369
07/06/2016,0,0,0,1,15,5,0,15,13.68478261,30.648706,10.48041667,18.63458333,415.9016667,30.90552083,354.9880208,36.95166667,6.131113636,8.4353125,21.39987121,7.921979167
08/06/2016,2,0,0,1,10,5,1,9,6.958333333,15.54761905,4.511364734,16.305,379.6230072,32.74447917,251.4658125,35.45166667,3.295011905,8.132991071,5.539666667,1.907490942
09/06/2016,1,0,0,2,16,5,0,7,9.708333333,19.10011831,3.623647343,19.4025,395.8304121,33.97980525,183.6867708,43.1125,4.915326087,5.240833333,10.20121805,3.89
10/06/2016,0,0,0,1,11,2,0,15,12.85416667,32.69384058,6.028888889,32.50291667,513.3275498,35.47138258,231.5039583,43.03944444,7.765347826,10.46065341,22.01696429,7.009460227
11/06/2016,1,1,0,2,6,3,0,4,13.83333333,25.93127706,4.607077295,18.67958333,376.2230661,44.81190217,204.9460417,50.89708333,7.023357843,6.23151721,21.17355,6.853365036
12/06/2016,0,0,0,0,4,4,0,7,11.5,22.82902509,3.702111111,13.205,300.8342708,50.91179167,154.7527083,56.32125,5.103066667,6.544479167,27.0665303,7.263958333
13/06/2016,3,0,0,3,10,3,0,10,12.5625,27.8501462,3.860594099,17.59041667,325.862193,49.30032895,114.0313333,58.27625,4.299,6.362842262,31.00626449,5.649270833
